no,id_resep,nama_resep,daftar_bahan,waktu_masak,kategori,step_masak,gambar,link asli,list_bahan,list_bahan_stem,list_bahan_norm,waktu_norm,kategori_list,kategori_norm
11,R0011,nasi daging kacang hijau,"kacang hijau,beras,ayam giling,wortel,mentega,garam",30,"ayam,makanan rumahan,resep sehat / diet,nasi dan olahan beras","1. Cuci kacang hijau.. rendam semalaman agar esok pagi kacang hijau sudah mekar dan mempercepat pengkukusan;2. Setelah direndam cuci bersih lalu kukus hingga empuk.. tapes kacang hijau masukan ke dalam beras yg sdh dicuci kedalam mangkuk kaca, masukan irisan wortel dan air (garis ibu jari) beri mentega/butter beri garam(cek rasa).. kukus.. selamat mencoba..",https://img-global.cpcdn.com/recipes/3e04b386a7c77d08/300x426cq80/nasi-daging-kacang-hijau-makanan-sehat-anak-1-tahun-foto-resep-utama.webp,https://cookpad.com/id/resep/12960479,"['kacang hijau', 'beras', 'ayam giling', 'wortel', 'mentega', 'garam']","['kacang hijau', 'beras', 'ayam giling', 'wortel', 'mentega', 'garam']","['kacang hijau', 'beras', 'ayam giling', 'wortel', 'mentega', 'garam']",30,"['ayam', 'makanan rumahan', 'resep sehat / diet', 'nasi dan olahan beras']","['ayam', 'makanan rumahan', 'resep sehat/diet', 'nasi & olahan beras']"
12,R0012,bakso ayam wortel,"ayam giling,wortel,tepung sagu,bawang putih,bawang daun,seledri,sayur oyong,garam,bubuk pala,telur,air kaldu",30,"ayam,sup dan kuah,makanan rumahan","1. Campur ayam, wortel parut,sagu, bawang putih yg sdh dihaluskan,garam dan bubuk pala, aduk hingga merata, masukan telur ayam, aduk sampai merata.. sedikit2 masukan sagu hingga kalis.;2. Panaskan air panas hingga mendidih lalu matikan. Cetak bakso memakai sendok.. cemplungkan kedlm air panas. Setelah selesai didihkan kembali hingga bakso ayam mengapung.;3. Siapkan air kaldu, beri garam dan bubuk pala (saya tdk memberikan merica krn anak 1 tahun blm boleh ya bun krn pencernaannya blm siap) masukan bawang daun dan seledri. Tes rasa.. masukan oyong dan bakso.. siap dihidangkan.. selamat mencoba.. (anak saya doyan bgt..🥰)",https://img-global.cpcdn.com/recipes/ba4588ea98936f3f/680x781cq80/bakso-ayam-wortel-makanan-sehat-untuk-anak-1-tahun-foto-resep-utama.webp,https://cookpad.com/id/resep/12943720,"['ayam giling', 'wortel', 'tepung sagu', 'bawang putih', 'bawang daun', 'seledri', 'sayur oyong', 'garam', 'bubuk pala', 'telur', 'air kaldu']","['ayam giling', 'wortel', 'tepung sagu', 'bawang putih', 'bawang daun', 'seledri', 'sayur oyong', 'garam', 'bubuk pala', 'telur', 'air kaldu']","['ayam giling', 'wortel', 'tepung sagu', 'bawang putih', 'daun bawang', 'seledri', 'sayur oyong', 'garam', 'pala', 'telur', 'air kaldu']",30,"['ayam', 'sup dan kuah', 'makanan rumahan']","['ayam', 'sup & kuah', 'makanan rumahan']"
13,R0013,ikan mujair goreng,"ikan mujair,cuka,jeruk limau,garam,ketumbar bubuk,kunyit bubuk",15,"ikan dan seafood,resep sehat / diet,resep anak dan bekal sekolah,makanan rumahan","1.Bumbui ikan yang sudah di fillet. Beri cuka / perasan jeruk limau, garam, ketumbar dan kunyit pada setiap sisi. Biarkan 5 menit agar bumbu meresap.;2. Panaskan minyak dengan api sedang. Goreng mulai dari bagian yang ada kulitnya dulu. Setelah warna agak coklat. Balik ke sisi selanjutnya. Goreng hingga agak kecoklatan.;3. Tiriskan ikan yang sudah di goreng. Ikan mujair goreng siap dihidangkan. Dapat di lengkapi dengan nasi + tempe goreng + sayur bayam + kecap manis. Note : biasanya anak tidak suka bagian kulitnya. Jadi berikan bagian dagingnya saja ya. Tapi balik lagi sesuai selera anak. Enjoy Bun.",https://img-global.cpcdn.com/recipes/4e758bf53459da9d/680x781cq80/60-ikan-mujair-goreng-makanan-anak-balita-praktis-sehat-foto-resep-utama.webp,https://cookpad.com/id/resep/12894825,"['ikan mujair', 'cuka', 'jeruk limau', 'garam', 'ketumbar bubuk', 'kunyit bubuk']","['ikan mujair', 'cuka', 'jeruk limau', 'garam', 'ketumbar bubuk', 'kunyit bubuk']","['ikan mujair', 'cuka', 'jeruk limau', 'garam', 'ketumbar', 'kunyit']",15,"['ikan dan seafood', 'resep sehat / diet', 'resep anak dan bekal sekolah', 'makanan rumahan']","['ikan & seafood', 'resep sehat/diet', 'resep anak & bekal sekolah', 'makanan rumahan']"
14,R0014,peach gum dessert,"jamur putih,kurma,gula kundur,biji lotus,biji selasih,goji berry,kismis,peachgum,gula batu,air,daun pandan",15,"kue dan dessert,resep minuman","1. Persiapan sebelumnya: Rendam Jamur putih (1jam), lalu potong & buang bagian kuning yg kerasnya. Bagian yg lunak potong kecil2.;2. Rendam biji lotus 6jam, lalu belah & buang bijinbagian tengahny.;3. Rendam peachgum 12jam, lalu buang bagian hitam yg kotor. Bilas dengan air matang, sisihkan;4. Rendam biji jali dengan air hangat sampai mengembang, lalu rebus terpisah, sisihkan.;5. Belah kurma kering jd 2, buang bijinya. Didihkan air matang, masukkan daun pandan. Masukkan jamur putih & kurma sampai empuk.;6. Masukkan gula batu & semua bahan lainnya, aduk sampai gula mencair. Matikan kompor. Dinginkan dulu lalu simpan dlm kulkas 1x24 jam biar lebih meresap. Sajikan dingin lebih segerr.",https://img-global.cpcdn.com/recipes/f71f5a8622873ee6/680x781f0.520309_0.5_1.0q80/peach-gum-dessert-seger-dan-sehat-healthy-dessert-kekinian-minuman-makanan-sehat-dan-segar-foto-resep-utama.webp,https://cookpad.com/id/resep/11644443,"['jamur putih', 'kurma', 'gula kundur', 'biji lotus', 'biji selasih', 'goji berry', 'kismis', 'peachgum', 'gula batu', 'air', 'daun pandan']","['jamur putih', 'kurma', 'gula kundur', 'biji lotus', 'biji selasih', 'goji berry', 'kismis', 'peachgum', 'gula batu', 'air', 'daun pandan']","['jamur putih', 'kurma', 'gula kundur', 'biji lotus', 'biji selasih', 'goji berry', 'kismis', 'peachgum', 'gula batu', 'air', 'daun pandan']",15,"['kue dan dessert', 'resep minuman']","['dessert & kue manis', 'resep minuman']"
15,R0015,sayur bayam saus tiram,"bayam,wortel,brokoli,bawang putih,minyak wijen,saus tiram",20,"sup dan kuah,makanan rumahan,resep sehat / diet","1. Potong2 sayuran yang di siapkan sesuai selera lalu di cuci bersih. Untuk brokoli di rendam air garam terlebih dahulu agar ulat yang ada di brokoli rontok;2. Rebus air hingga mendidih. Masukan wortel dan brokoli dalam waktu 5menit lalu dilanjutkan memasukan bayam;3. Angkat dan tiriskan;4. Geprek bawang putih dan cincang (jangan halus2). masukan minyak wijen 1sdm saja, jika minyak sudah panas lalu masukan sayuran yang sudah direbus. aduk merata lalu tambahkan saus tiram 1sdm, tuangkan sedikit air agar bumbu dapat meresap ke sayuran. aduk merata lalu tunggu dan siap disajikan",https://img-global.cpcdn.com/recipes/fe9a5f382028cb2f/300x426cq80/sayur-bayam-saus-tiram-makanan-sehat-diet-acne-foto-resep-utama.webp,https://cookpad.com/id/resep/6008892,"['bayam', 'wortel', 'brokoli', 'bawang putih', 'minyak wijen', 'saus tiram']","['bayam', 'wortel', 'brokoli', 'bawang putih', 'minyak wijen', 'saus tiram']","['bayam', 'wortel', 'brokoli', 'bawang putih', 'minyak wijen', 'saus tiram']",20,"['sup dan kuah', 'makanan rumahan', 'resep sehat / diet']","['sup & kuah', 'makanan rumahan', 'resep sehat/diet']"
16,R0016,urap sayuran,"kelapa,daun jeruk,wortel,kacang panjang,tauge,bawang merah,bawang putih,kemiri,kencur,cabai merah,cabai rawit,terasi,garam,gula jawa,kaldu jamur,asem jawa",60,"sayur tumis,makanan rumahan","1. Rebus semua sayuran sebentar saja;2. Haluskan bumbu, lalu tumis dan tambahkan daun jeruk, garam, gula jawa, air asem. Tunggu sampai harum;3. Masukan kelapa, tumis sampai bumbunya merata.;4. Siapkan sayuran di piring, lalu campur bumbu kelapa. Lebih nikmat tambah telur rebus dan tempe asin",https://img-global.cpcdn.com/recipes/9a0728da184844e4/300x426f0.5_0.566281_1.0q80/urap-sayuran-foto-resep-utama.webp,https://cookpad.com/id/resep/25202102,"['kelapa', 'daun jeruk', 'wortel', 'kacang panjang', 'tauge', 'bawang merah', 'bawang putih', 'kemiri', 'kencur', 'cabai merah', 'cabai rawit', 'terasi', 'garam', 'gula jawa', 'kaldu jamur', 'asem jawa']","['kelapa', 'daun jeruk', 'wortel', 'kacang panjang', 'tauge', 'bawang merah', 'bawang putih', 'kemiri', 'kencur', 'cabai merah', 'cabai rawit', 'terasi', 'garam', 'gula jawa', 'kaldu jamur', 'asem jawa']","['kelapa', 'daun jeruk', 'wortel', 'kacang panjang', 'tauge', 'bawang merah', 'bawang putih', 'kemiri', 'kencur', 'cabai merah', 'cabai rawit', 'terasi', 'garam', 'gula jawa', 'kaldu jamur', 'asem jawa']",60,"['sayur tumis', 'makanan rumahan']","['sayur tumis', 'makanan rumahan']"
17,R0017,tumis pare,"pare,bawang merah,bawang putih,cabai keriting merah,cabai rawit merah,garam,kaldu jamur,merica bubuk,gula pasir,garam,air,minyak sayur",30,"sayur tumis,makanan rumah",1. Pare di belah menjadi 2 buang biji nya kemudian iris2 masukan wadah tambahkan 1 sdm garam kemudian remas2 sampai layu diamkan selama 3 menit kemudian bilas dengan air sampai bersih;2. Iris tipis bawang merah dan bawang putih cabe rawit dan cabe keriting;3. Panaskan minyak masukan bawang merah dan bawang putih tumis sampai harum kemudian masukan cabe oseng sampai layu;4. Tambahkan pare oseng2 masukan semua bumbu garam kaldu jamur merica dan gula tutup sebentar baru tambahkan air aduk sampai rata tutup lagi masak selama 6 menit agar pare tidak terlalu lembek;5. Selamat mencoba;,https://img-global.cpcdn.com/recipes/2dd9e52721a7ac12/300x426f0.5_0.487866_1.0q80/tumis-pare-foto-resep-utama.webp,https://cookpad.com/id/resep/25722709,"['pare', 'bawang merah', 'bawang putih', 'cabai keriting merah', 'cabai rawit merah', 'garam', 'kaldu jamur', 'merica bubuk', 'gula pasir', 'garam', 'air', 'minyak sayur']","['pare', 'bawang merah', 'bawang putih', 'cabai keriting merah', 'cabai rawit merah', 'garam', 'kaldu jamur', 'merica bubuk', 'gula pasir', 'garam', 'air', 'minyak sayur']","['pare', 'bawang merah', 'bawang putih', 'cabai keriting', 'cabai rawit', 'garam', 'kaldu jamur', 'merica', 'gula pasir', 'garam', 'air', 'minyak sayur']",30,"['sayur tumis', 'makanan rumah']","['sayur tumis', 'makanan rumahan']"
18,R0018,tumis toge ikan asin,"tauge,ikan asin tenggiri,bawang merah,bawang putih,bawang bombay,cabai hijau besar,cabai merah besar,tomat,daun bawang,minyak goreng,kaldu jamur,saus tiram,gula pasir",15,"sayur tumis,makanan rumahan,ikan dan seafood","1. Rendam ikan asin ± 10 menit, cuci bersih. Panaskan minyak, masukkan ikan asin. Goreng dengan api sedang cenderung kecil hingga matang kecoklatan, angkat dan tiriskan.;2. Suwir ikan asin yang sudah digoreng. Cuci toge hingga bersih, sisihkan. Siapkan bumbu iris/potong;3. Tumis duo bawang dengan sisa minyak menggoreng ikan asin hingga layu dan wangi. Masukkan ikan asin suwirnya, aduk rata sebentar. Lalu masukkan bumbu iris / potong nya.;4. Masukkan juga toge nya. Tambahkan gulpas, saus tiram, kaldu jamur, aduk hingga tercampur rata. Masukkan daun bawangnya, cukup diaduk sebentar saja, jangan kematangan toge nya, matikan apinya.;5. Tumis Toge Ikan Asin siap disajikan.",https://img-global.cpcdn.com/recipes/761c6dc6263fd27d/680x781f0.5_0.5_1.0q80/tumis-toge-ikan-asin-ala-resto-foto-resep-utama.webp,https://cookpad.com/id/resep/25722563,"['tauge', 'ikan asin tenggiri', 'bawang merah', 'bawang putih', 'bawang bombay', 'cabai hijau besar', 'cabai merah besar', 'tomat', 'daun bawang', 'minyak goreng', 'kaldu jamur', 'saus tiram', 'gula pasir']","['tauge', 'ikan asin tenggiri', 'bawang merah', 'bawang putih', 'bawang bombay', 'cabai hijau besar', 'cabai merah besar', 'tomat', 'daun bawang', 'minyak goreng', 'kaldu jamur', 'saus tiram', 'gula pasir']","['tauge', 'ikan tenggiri', 'bawang merah', 'bawang putih', 'bawang bombay', 'cabai hijau besar', 'cabai merah besar', 'tomat', 'daun bawang', 'minyak goreng', 'kaldu jamur', 'saus tiram', 'gula pasir']",15,"['sayur tumis', 'makanan rumahan', 'ikan dan seafood']","['sayur tumis', 'makanan rumahan', 'ikan & seafood']"
19,R0019,kailan bawang putih,"kailan,bawang putih,saus tiram,lada bubuk,air,maizena",15,"sayur tumis,makanan rumahan","1. Cincang kasar bawang putih. Goreng sampai warna keemasan.;2. Pakai wajan bekas goreng bawang, singkirkan minyaknya. Lalu masukkan air, lada bubuk, saus tiram dan maizena. Masak sampai mendidih. Matikan.;3. Rebus kailan di air yang mendidih. Angkat dan tiriskan.;4. Letakkan kailan di piring saji. Siram dengan saus dan beri taburan bawang putih goreng. Siap disajikan.",https://img-global.cpcdn.com/recipes/bea7185523348280/300x426f0.5_0.447467_1.0q80/kailan-bawang-putih-foto-resep-utama.webp,https://cookpad.com/id/resep/25722037,"['kailan', 'bawang putih', 'saus tiram', 'lada bubuk', 'air', 'maizena']","['kail', 'bawang putih', 'saus tiram', 'lada bubuk', 'air', 'maizena']","['kail', 'bawang putih', 'saus tiram', 'lada', 'air', 'maizena']",15,"['sayur tumis', 'makanan rumahan']","['sayur tumis', 'makanan rumahan']"
20,R0020,mie goreng tauge bumbu ebi,"mie,tauge,kecap,saos seasoning,kaldu bubuk,garam,gula pasir,bawang putih,bawang merah,ebi kering,tomat,cabai merah besar,telur mata sapi untuk pelengkap,daun selada",30,"mie dan pasta, makanan rumahan","1. Siapkan bahan yang diperlukan. Rendam sebentar mie, kemudian tiriskan. Cuci bersih toge. Haluskan bahan bumbu halus.;2. Panaskan sedikit minyak goreng, tumis bumbu sampai harum dan matang. Tambahkan kecap manis, saos seasoning, dan kaldu bubuk. Aduk rata.;3. Masukkan mie dan toge. Aduk rata. Beri sedikit garam dan gula. Cek rasa.;4. Jika sudah matang dan bumbu merata, angkat dan sajikan.",https://img-global.cpcdn.com/recipes/998634df384474e9/680x781f0.5_0.504131_1.0q80/mie-goreng-taoge-bumbu-ebi-foto-resep-utama.webp,https://cookpad.com/id/resep/24456410,"['mie', 'tauge', 'kecap', 'saos seasoning', 'kaldu bubuk', 'garam', 'gula pasir', 'bawang putih', 'bawang merah', 'ebi kering', 'tomat', 'cabai merah besar', 'telur mata sapi untuk pelengkap', 'daun selada']","['mie', 'tauge', 'kecap', 'saos seasoning', 'kaldu bubuk', 'garam', 'gula pasir', 'bawang putih', 'bawang merah', 'ebi kering', 'tomat', 'cabai merah besar', 'telur mata sapi untuk lengkap', 'daun selada']","['mie', 'tauge', 'kecap', 'saos seasoning', 'kaldu ayam', 'garam', 'gula pasir', 'bawang putih', 'bawang merah', 'ebi kering', 'tomat', 'cabai merah besar', 'telur mata sapi untuk lengkap', 'selada']",30,"['mie dan pasta', 'makanan rumahan']","['mie & pasta', 'makanan rumahan']"
21,R0021,nasi goreng cabe ijo,"nasi putih,telur,minyak goreng,cabai hijau keriting,bawang merah,bawang putih,kemiri,tomat,terasi,cabai hijau,cabai hijau keriting,cabai rawit hijau,daun bawang,daun jeruk,saus tiram,gula pasir,lada bubuk,kaldu jamur,garam,sosis,kerupuk,ayam goreng bagian paha atas untuk pelengkap,bawang goreng",30,"nasi dan olahan beras,olahan pedas dan sambal","1. Haluskan bumbu halus.;2. Siapkan bahan pelengkap dan bumbu Rajang, di antaranya goreng sosis dan daging ayam, lalu iris-iris sesuai selera. Cincang juga cabai hijau keriting dan daun bawang.;3. Tumis bumbu halus hingga harum, sisihkan ke pinggir sedikit.;4. Masih dalam ketel yang sama. Masak telur sambil di orak-arik hingga matang, lalu masukkan nasi. Aduk-aduk sampai tercampur rata.;5. Tambahkan saus tiram, gula pasir, kaldu jamur, dan garam. Aduk sebentar.;6. Lalu masukkan irisan cabai hijau keriting, daun jeruk (petek-petek), ayam goreng dan daun bawang.;7. Jangan lupa koreksi rasa. Angkat dan sajikan.",https://img-global.cpcdn.com/recipes/2dfd8ec620e9c709/300x426f0.489445_0.579477_1.04421q80/nasi-goreng-cabe-ijo-foto-resep-utama.webp,https://cookpad.com/id/resep/25718785,"['nasi putih', 'telur', 'minyak goreng', 'cabai hijau keriting', 'bawang merah', 'bawang putih', 'kemiri', 'tomat', 'terasi', 'cabai hijau', 'cabai hijau keriting', 'cabai rawit hijau', 'daun bawang', 'daun jeruk', 'saus tiram', 'gula pasir', 'lada bubuk', 'kaldu jamur', 'garam', 'sosis', 'kerupuk', 'ayam goreng bagian paha atas untuk pelengkap', 'bawang goreng']","['nasi putih', 'telur', 'minyak goreng', 'cabai hijau keriting', 'bawang merah', 'bawang putih', 'kemiri', 'tomat', 'terasi', 'cabai hijau', 'cabai hijau keriting', 'cabai rawit hijau', 'daun bawang', 'daun jeruk', 'saus tiram', 'gula pasir', 'lada bubuk', 'kaldu jamur', 'garam', 'sosis', 'kerupuk', 'ayam goreng bagi paha atas untuk lengkap', 'bawang goreng']","['nasi putih', 'telur', 'minyak goreng', 'cabai keriting', 'bawang merah', 'bawang putih', 'kemiri', 'tomat', 'terasi', 'cabai hijau', 'cabai keriting', 'cabai rawit', 'daun bawang', 'daun jeruk', 'saus tiram', 'gula pasir', 'lada', 'kaldu jamur', 'garam', 'sosis', 'kerupuk', 'ayam goreng bagi paha atas untuk lengkap', 'bawang merah']",30,"['nasi dan olahan beras', 'olahan pedas dan sambal']","['nasi & olahan beras', 'olahan pedas & sambal']"
22,R0022,ayam penyet cabe ijo,"ayam,bawang putih,kunyit,jahe,lengkuas,serai,daun salam,daun jeruk,garam,kaldu jamur,ketumbar bubuk,gula pasir,asam jawa,air,minyak,cabai rawit hijau,cabai hijau besar,cabai keriting hijau,bawang putih,garam,kaldu jamur,jeruk limau,minyak panas,selada,daun kemangi,mentimun,tomat,terong hijau bulat",45,"ayam,menu tradisional daerah,makanan rumah,olahan pedas dan sambal","1. Haluskan 6 siung bawang putih, kunyit, jahe, dan lengkuas.;2. Siapkan panci atau wajan, tuangkan bumbu yang sudah dihaluskan, tambahkan 750 ml air, tambahkan garam, kaldu jamur, ketumbar bubuk, gula pasir, asam jawa, daun salam, daun jeruk, dan serai. Lalu aduk agar bumbu tercampur rata. Lalu masukkan daging ayamnya.;3. Ungkep ayam selama 30 menit atau sampai matang dan airnya menyusut.;4. Goreng ayam yang sudah diungkep sampai berwarna sedikit kecoklatan, lalu angkat dan tiriskan.;5. Panaskan secukupnya minyak goreng, lalu goreng cabai rawit hijau, cabai hijau besar, dan cabai keriting hijau sampai sedikit layu, lalu angkat dan tiriskan.;6. Siapkan cobek, lalu haluskan 2 siung bawang putih, tambahkan cabai yang sudah digoreng, haluskan lagi, tambahkan garam, kaldu jamur, air perasan jeruk limau, dan minyak panas. Lalu aduk rata.;7. Penyetkan ayam yang sudah digoreng menggunakan ulekan, lalu baluri dengan sambal cabe ijo menggunakan sendok seperti ini.;8. Ayam Penyet Cabe Ijo siap disajikan.",https://img-global.cpcdn.com/recipes/f262c4d44b7d544a/680x781f0.501672_0.5_1.0q80/ayam-penyet-cabe-ijo-foto-resep-utama.webp,https://cookpad.com/id/resep/17177210,"['ayam', 'bawang putih', 'kunyit', 'jahe', 'lengkuas', 'serai', 'daun salam', 'daun jeruk', 'garam', 'kaldu jamur', 'ketumbar bubuk', 'gula pasir', 'asam jawa', 'air', 'minyak', 'cabai rawit hijau', 'cabai hijau besar', 'cabai keriting hijau', 'bawang putih', 'garam', 'kaldu jamur', 'jeruk limau', 'minyak panas', 'selada', 'daun kemangi', 'mentimun', 'tomat', 'terong hijau bulat']","['ayam', 'bawang putih', 'kunyit', 'jahe', 'lengkuas', 'serai', 'daun salam', 'daun jeruk', 'garam', 'kaldu jamur', 'ketumbar bubuk', 'gula pasir', 'asam jawa', 'air', 'minyak', 'cabai rawit hijau', 'cabai hijau besar', 'cabai keriting hijau', 'bawang putih', 'garam', 'kaldu jamur', 'jeruk limau', 'minyak panas', 'selada', 'daun kemangi', 'mentimun', 'tomat', 'terong hijau bulat']","['ayam', 'bawang putih', 'kunyit', 'jahe', 'lengkuas', 'serai', 'salam', 'daun jeruk', 'garam', 'kaldu jamur', 'ketumbar', 'gula pasir', 'asam jawa', 'air', 'minyak', 'cabai rawit', 'cabai hijau besar', 'cabai keriting', 'bawang putih', 'garam', 'kaldu jamur', 'jeruk limau', 'minyak panas', 'selada', 'daun kemangi', 'mentimun', 'tomat', 'terong hijau bulat']",45,"['ayam', 'menu tradisional daerah', 'makanan rumah', 'olahan pedas dan sambal']","['ayam', 'menu tradisional daerah', 'makanan rumahan', 'olahan pedas & sambal']"
23,R0023,terong raos,"air,terong,tepung bumbu,minyak goreng,bawang merah,bawang putih,cabai keriting,cabai rawit,cabai merah besar,gula,garam,lada,kaldu ayam bubuk,kecap manis,kecap asin,saus tiram,cabai merah besar,cabai ijo besar,daun bawang",30,"tumis sayur,olahan pedas dan sambal,makanan rumahan","1. Cairkan tepung bumbu, adonan cukup kental ya. Lapisi terong dengan adonan.;2. Goreng hingga keemasan. Sisihkan.;3. Haluskan bahan sambal. Tumis bahan sambal, hingga matang. Bumbui dengan kecap manis, saus tiram, kecap asin, gula, garam, lada dan kaldu ayam bubuk. Koreksi rasa. Tambahkan, cabe merah dan ijo, masak hingga layu.;4.Susun terong pada piring saji, siram dengan sambal. Siram sambal sebaiknya sesaat akan disajikan, untuk menjaga terong tetap crispy ketika dimakan.",https://img-global.cpcdn.com/recipes/d637aceda988082b/300x426f0.5_0.5_1.0q80/terong-raos-foto-resep-utama.webp,https://cookpad.com/id/resep/25718555,"['air', 'terong', 'tepung bumbu', 'minyak goreng', 'bawang merah', 'bawang putih', 'cabai keriting', 'cabai rawit', 'cabai merah besar', 'gula', 'garam', 'lada', 'kaldu ayam bubuk', 'kecap manis', 'kecap asin', 'saus tiram', 'cabai merah besar', 'cabai ijo besar', 'daun bawang']","['air', 'terong', 'tepung bumbu', 'minyak goreng', 'bawang merah', 'bawang putih', 'cabai keriting', 'cabai rawit', 'cabai merah besar', 'gula', 'garam', 'lada', 'kaldu ayam bubuk', 'kecap manis', 'kecap asin', 'saus tiram', 'cabai merah besar', 'cabai ijo besar', 'daun bawang']","['air', 'terong', 'tepung bumbu', 'minyak goreng', 'bawang merah', 'bawang putih', 'cabai keriting', 'cabai rawit', 'cabai merah besar', 'gula', 'garam', 'lada', 'kaldu ayam', 'kecap manis', 'kecap asin', 'saus tiram', 'cabai merah besar', 'cabai ijo besar', 'daun bawang']",30,"['tumis sayur', 'olahan pedas dan sambal', 'makanan rumahan']","['sayur tumis', 'olahan pedas & sambal', 'makanan rumahan']"
24,R0024,telur dadar gulung crabstick,"telur ayam,crab stik,bakso sapi,daun bawang,minyak goreng,garam,lada bubuk,penyedap",15,"telur,resep anak dan bekal sekolah","1. Siapkan bahan. Potong dadu bakso dan rajang daun bawang.;2. Pecahkan 2 butir telur kedalam mangkuk, tambahkan garam, lada bubuk dan penyedap. Tambahkan bakso yg sudah di potong kecil tadi dan daun bawang ke dalam mangkuk, kocok lepas sampai tercampur rata.;3. Panaskan teflon dengan sedikit minyak goreng kemudian tuang 1 sendok sayur adonan telur kedalam teflon, letakkan crabstick. Saat bagian bawah telur sudah mulai mengeras (bagian atas masih basah), gulung telur perlahan.;4. Sisakan sedikit, jangan gulung semua, langsung tuang 1 sendok sayur adonan telur, lalu jika sudah mengeras bawahnya gulung kembali. Lakukan berulang sampai adonan telur habis.;5. Lalu masak dengan dibolak balik perlahan hingga semua lapisan matang, angkat lalu taruh ditalenan, kemudian potong-potong. Taaarrrraaaaaaaa.... ✨✨✨🥰",https://img-global.cpcdn.com/recipes/adf04db591728086/680x781f0.5_0.503255_1.0q80/telur-dadar-gulung-crabstick-bekal-anak-tk-%F0%9F%8D%B1-foto-resep-utama.webp,https://cookpad.com/id/resep/24910807,"['telur ayam', 'crab stik', 'bakso sapi', 'daun bawang', 'minyak goreng', 'garam', 'lada bubuk', 'penyedap']","['telur ayam', 'crab stik', 'bakso sapi', 'daun bawang', 'minyak goreng', 'garam', 'lada bubuk', 'sedap']","['telur ayam', 'crab stik', 'bakso sapi', 'daun bawang', 'minyak goreng', 'garam', 'lada', 'sedap']",15,"['telur', 'resep anak dan bekal sekolah']","['telur', 'resep anak & bekal sekolah']"
25,R0025,nasi goreng telur sosis,"nasi,sosis,telur,bawang putih,bawang merah,raja rasa,kaldu jamur,garam",20,"nasi dan olahan beras,resep anak dan bekal sekolah","1. Panaskan wajan dengan minyak, orak arik telur sampai setengah matang lalu sisihkan;2. Tumis bawnag merah bawang putih sampai harum keemasan, masukkan sosis, nasi, raja rasa, kaldu jamur, dan haram secukupnya. Masukkan telur, tumis sebentar. Sajikan.",https://img-global.cpcdn.com/recipes/f6593d1c08c867e6/680x781cq80/nasi-goreng-telur-sosis-ide-bekal-anak-foto-resep-utama.webp,https://cookpad.com/id/resep/17133826,"['nasi', 'sosis', 'telur', 'bawang putih', 'bawang merah', 'raja rasa', 'kaldu jamur', 'garam']","['nasi', 'sosis', 'telur', 'bawang putih', 'bawang merah', 'raja rasa', 'kaldu jamur', 'garam']","['nasi', 'sosis', 'telur', 'bawang putih', 'bawang merah', 'raja rasa', 'kaldu jamur', 'garam']",20,"['nasi dan olahan beras', 'resep anak dan bekal sekolah']","['nasi & olahan beras', 'resep anak & bekal sekolah']"
26,R0026,telur gulung bayam,"telur,bayam,bawang putih,garam,lada bubuk,margarin,nasi putih,sayur sop,buah pepaya dan pir,chiaseed",30,"telur,resep anak dan bekal sekolah","1. Siap kan daun bayam, rebus sebentar kemudian tiriskan dan dikepal atau peras Bayam dg bentuk memanjang.;2. Kocok telur, garam dan merica, Bawang putih. Kemudian dadar telur sedikit dulu di teflon, jika sudah setengah matang letakkan bayam dipinggir lalu gulung, sisakan bagian ujung dan tarik telur ke pinggir. Dibagian ujung sisa tadi tuang lagi telur, gulung lagi, tuang telur lagi, (sy jadi 2 gulungan. Yg 1 gulungan bayamnya sya taruh per gulungan.);3. Setelah matang dinginkan sebentr. Kemudia potong besarnya sesuai selera.;4. Tata dalam wadah bekal Suami / anak beserta menu lainnya. (sya kebetulan tambh sayur lagi pakai sayur sop dan potongan buah yg ditabur chiaseed)",https://img-global.cpcdn.com/recipes/1296cf4d18c031cb/300x426cq80/177-telur-gulung-bayam-bento-bekal-suami-anak-foto-resep-utama.webp,https://cookpad.com/id/resep/17000655,"['telur', 'bayam', 'bawang putih', 'garam', 'lada bubuk', 'margarin', 'nasi putih', 'sayur sop', 'buah pepaya dan pir', 'chiaseed']","['telur', 'bayam', 'bawang putih', 'garam', 'lada bubuk', 'margarin', 'nasi putih', 'sayur sop', 'buah pepaya dan pir', 'chiaseed']","['telur', 'bayam', 'bawang putih', 'garam', 'lada', 'margarin', 'nasi putih', 'sayur sop', 'buah pepaya dan pir', 'chiaseed']",30,"['telur', 'resep anak dan bekal sekolah']","['telur', 'resep anak & bekal sekolah']"
